ticker,date,resonance,red_ratio,ret_5d,exc_5d,ret_10d,exc_10d,ret_20d,exc_20d,ret_60d,exc_60d
6459.KL,2007-04-30,85.0,0.611,-0.017621403009649428,-0.03924361198700799,-0.008811014807630468,-0.03162064549750576,-0.0044054551866810066,-0.017209428498034862,0.22246681888309427,0.1789954780105285
6459.KL,2007-05-30,85.0,0.667,0.004424949101651698,-0.020366303635331873,0.026548435853290586,0.01620630482501073,0.13938054698639513,0.12575280518317133,0.10092930854296078,0.16349747391423664
6459.KL,2007-06-27,100.0,0.722,0.06796120258936655,0.05344114619042584,0.029125861423562327,0.027770383979046853,0.07766994581641873,0.061241897316351324,-0.005087570735379132,0.03083325600064679
6459.KL,2007-07-25,100.0,0.778,-0.018018112682722243,0.011147007162469413,-0.04504540985049044,0.007544544380109097,-0.10338735016799638,-0.013268292395497205,-0.057796646223477466,-0.05086780024726001
6459.KL,2007-08-22,60.0,0.833,0.06991521426819647,0.06329580800681667,0.05508500011147732,0.020466307569406483,0.02966090471271321,-0.012780112560947021,0.03813585725858126,-0.06105245719214425
0099.KL,2014-11-03,100.0,0.611,0.04926196625439072,0.06297230142116528,-0.014778225366873676,0.010505848907552129,-0.04714592143295948,-0.006640699685455886,0.05409468645808935,0.08509815155202183
0099.KL,2014-12-01,85.0,0.667,-0.056250248388512,-0.03520167123215645,-0.21249985211806954,-0.16697247998206455,-0.06874983130833678,-0.06231657688076786,0.2308770953452719,0.20670754854040618
0099.KL,2014-12-30,60.0,0.667,0.0067114124592571045,0.03934041682166989,0.06711420066411988,0.08116192846271642,0.18791909242989946,0.17147718825651004,0.3488591815964055,0.31266437234323474
0099.KL,2015-01-28,85.0,0.722,0.06779685438087668,0.06024627389299919,0.12429394486217271,0.12147084628360516,0.11265740695024973,0.09853063063545742,0.1811285137699843,0.14817527995144797
0099.KL,2015-03-03,85.0,0.833,-0.02564113484565511,-0.008334329337762125,-0.02564113484565511,-0.0073130607850854235,0.020512401403161462,0.015279715447430453,0.10256419405987316,0.13863279606742296
0099.KL,2015-03-31,85.0,0.833,0.005025307005279922,-0.009028801110937401,0.15577944143779754,0.1509563846459454,0.04020132810315502,0.02693920545142392,0.07542472264259881,0.13767686046327188
0099.KL,2015-04-28,85.0,0.833,0.02415447779425617,0.05108626513794212,0.02415447779425617,0.05067117370859309,0.03864753314875591,0.09228461057870563,0.03386209341193114,0.10625869761132978
0099.KL,2018-02-13,60.0,0.667,0.05567490412545539,0.04314368763115928,0.07813589262495468,0.0571650679767437,0.17921134089692403,0.162293898951279,0.1455197470338725,0.1360272023651503
0099.KL,2018-03-13,85.0,0.611,-0.042856988055286926,-0.038758333780216425,0.0,0.000847667741488034,-0.08571444724665722,-0.08407818131736022,-0.052332194283329025,0.0012452661371230578
5031.KL,2016-05-03,85.0,0.611,-0.04026843859547491,-0.030822151634137596,-0.056375761048180095,-0.04544594985417294,-0.010738303277611494,0.004666399472030847,0.004026896845032324,-0.0033122239329108627
5031.KL,2016-05-31,85.0,0.611,-0.018995725593512147,-0.040287235505681473,-0.03120728260385386,-0.031274924271481375,0.024423114020683423,0.014453888351864341,0.07598361651585028,0.04150633570788598
5031.KL,2016-06-29,85.0,0.667,-0.04503300016704648,-0.050208952208615765,-0.04370847965871982,-0.054778960378833674,-0.009271207860750419,-0.02227204098446478,0.038883913707140394,0.022266039189486886
5031.KL,2016-07-27,85.0,0.722,0.009357967522808375,0.01841087698402777,0.042780762773522385,0.037088169558023854,0.06016022226569162,0.04903949361845639,0.08532774127451659,0.07699020332658568
5031.KL,2016-08-24,85.0,0.778,0.01639348750502445,0.023236292972534156,-0.015132188349471831,-0.020672981165665516,-0.010898792834745596,-0.0034317237907005582,-0.005767479753713611,0.025586996583344068
5031.KL,2016-09-26,85.0,0.833,0.050583551842518615,0.05552515112374057,0.04409844022983589,0.04456566352835345,0.03501982079129329,0.03026986349213945,0.020752088750978448,0.044657470110479824
5031.KL,2018-04-02,60.0,0.833,-0.02033456597869121,-0.015685272378483717,-0.01196150939923013,-0.0229443890762685,-0.039473574824938185,-0.045941688844989725,-0.0705737961666758,0.02519932666108049
5031.KL,2018-05-02,60.0,0.778,0.016949297698259258,0.01781860614687747,0.008474573724591927,0.007637693796461953,-0.03389791927567931,0.018417655048578174,0.01573821502595929,0.05014368885475906
5031.KL,2018-06-05,60.0,0.722,0.03508730594003562,0.029948103679265037,0.04636552686168827,0.07222671985461837,-0.01002549998611979,0.027971504765618382,0.02756864751317778,-0.009191963602040554
5031.KL,2018-07-04,60.0,0.667,0.025316471604645674,0.025126908177460328,0.03544302882732886,-0.0028287571218712504,0.062025064804012375,0.0028819984948411648,0.04050646453454565,-0.023368746916878402
5031.KL,2018-08-01,60.0,0.611,-0.010726865608168157,-0.019908674878933996,-0.03575666245707976,-0.034431323388437574,-0.022645605172799566,-0.04017610858594367,-0.07032145095769637,-0.02612327699861583
5031.KL,2018-08-30,60.0,0.611,-0.0024392071157982587,0.008821132645201124,-0.017073390371515007,-0.0066593169257955775,0.0024389800931399197,0.01527653486314029,-0.018292880418084967,0.05853468418309482
5031.KL,2021-01-04,85.0,0.611,-0.005970199425670342,-0.015130519538331222,-0.007462749282087899,-0.011799579171030472,0.037313308712534354,0.04953115673846742,0.10699551552234343,0.1194317475175678
5031.KL,2021-02-03,85.0,0.667,0.0,-0.008755573589893872,-0.020143887806297056,-0.015627103456319014,0.011510889478667297,0.012603745706073921,0.02295561666003776,0.011167775742026098
5031.KL,2021-03-04,85.0,0.722,0.0,-0.030450415565242306,0.03025867823500472,0.0007063084917919848,0.055031311819265794,0.0541585869831922,0.049202702241581076,0.03865419564708539
5031.KL,2021-04-01,85.0,0.778,-0.019336836354172826,-0.03182230972950295,-0.06077335483636792,-0.07695516820802817,-0.041436518482195095,-0.05344810013669277,-0.023480472386685824,0.007107680150605589
5031.KL,2021-04-30,85.0,0.778,-0.007204373326601621,0.0016615293523449814,-0.005763317168062332,0.0006863303626328809,0.03746432523914822,0.03978073828273421,0.03746432523914822,0.10430167871609619
5031.KL,2025-02-03,60.0,0.833,0.026030305081571115,0.0026528302806760884,0.04772238773161708,0.027633974892387725,0.13449011177403825,0.13318347551540843,0.22360121107749165,0.232670272421589
5031.KL,2025-11-05,60.0,0.833,-0.0336634257062165,-0.039867327047841794,-0.04752480005224202,-0.04896784266569909,0.07722767173883449,0.07643218781706484,0.23014255448084842,0.156552500235575
5031.KL,2025-12-03,85.0,0.833,0.042485695715467786,0.04978152652422385,0.06161396193867441,0.050152588064673376,0.071178047392364,0.04226574246179404,0.1725573913278038,0.12610795301568434
5031.KL,2026-01-02,85.0,0.833,0.0,-0.010049365896138696,-0.001785695694780931,-0.027525909987482167,0.06607136358261023,0.023478419266516504,0.10099484819495519,0.08390254816645837
5031.KL,2026-01-30,85.0,0.833,0.008375289632008842,0.0023897857971171277,0.0016751080068644342,0.0014568247927735367,0.026800726500577632,0.05130559418820391,0.05726517271082199,0.06809876566304396
5031.KL,2026-03-04,85.0,0.833,0.02446989110222142,0.01825158088568468,0.0450120681408559,0.026410185913817052,0.005802803684530344,0.0057556495311335,0.027964579526983613,0.036885699685398565
5031.KL,2026-04-02,85.0,0.833,-0.0033898272208872093,0.0037114259422813545,0.0,0.005058050782341117,0.023728790546210465,0.009761900113926414,0.045762707891905396,0.06592403937040447
5031.KL,2026-04-30,85.0,0.833,0.05132449416182361,0.03620269606008697,0.04304639578210678,0.032477441318482514,-0.0016555880973233572,0.020963239094238584,-0.014900687608660035,-0.00936065964481736
5681.KL,2008-10-03,60.0,0.833,-0.051095035357064056,0.03023672568216773,-0.03649652651481783,0.07314253161433915,-0.021897799607541124,0.0935246801919355,0.08498190496377078,0.2053124109012061
5681.KL,2008-11-03,60.0,0.778,0.0,-0.0054372766789163585,-0.007462633326070223,0.009538510213609297,0.03731324094604482,0.09393189251934508,0.12446801110692629,0.14954166252752832
5681.KL,2008-12-01,60.0,0.778,-0.02877677843681692,-0.013147899354165049,0.003450660074412193,-0.004057319572910112,0.06937084075101674,0.015235563742566072,0.09866881823364171,0.087129883834979
5681.KL,2009-01-02,85.0,0.833,0.013698598016104402,-0.013930122384376187,0.013698598016104402,0.011339385410306546,0.013698598016104402,0.03333274740360315,0.047945160051347635,0.03380094002668943
5681.KL,2009-02-04,85.0,0.833,0.013513680523837168,-0.024168846303822322,0.0,-0.014724035537664548,0.013513680523837168,0.03470439374067047,0.06756754345377747,-0.08361858725348492
5681.KL,2009-03-06,85.0,0.833,-0.013333495919712224,0.0038764956911716553,-0.013333495919712224,-0.011702255181094467,0.019999820024703574,-0.036850452315763116,0.06666637105506856,-0.17054563178169868
5681.KL,2009-04-03,85.0,0.833,0.0,-0.037893732976628236,0.013072057129764225,-0.051050689607683664,0.03267972728035229,-0.08016354289743233,0.08496699685158249,-0.10117202503012068
5681.KL,2009-05-04,85.0,0.833,-0.012657517879445912,-0.028647863130566442,0.012658136947037324,0.010032686708746574,0.012658136947037324,-0.039295639938914384,0.06962040322967566,-0.07608585667139445
5681.KL,2009-06-01,85.0,0.833,0.01875026439992289,0.008343477575974312,0.01875026439992289,-0.008910306109187749,0.03749979520468405,0.02427704483121884,0.12725870893609392,0.021127670864827808
5681.KL,2009-06-29,85.0,0.833,-0.012047638323961607,-0.0027432714258677215,-0.006023848623639694,0.005297474275289815,0.018072724337274693,-0.0568362681253507,0.07774236486378983,-0.05445210391577149
5681.KL,2009-07-27,85.0,0.833,0.024851825386912774,0.011984635680917899,0.05491723948811922,0.027617753291132363,0.06722693452906325,0.05160996187647271,0.10784766643866872,0.018270293827245876
5681.KL,2009-08-24,85.0,0.833,-0.008073768722611785,-0.005340700783174168,0.001153178605803662,-0.022329317016984707,-0.008073768722611785,-0.04517077995442342,0.024221197704836106,-0.06276126704933427
5681.KL,2009-09-24,85.0,0.833,-0.001163002269144675,0.006808758186594099,0.004650915618258811,-0.005225368512140394,0.046511233753396386,0.012063046538438593,0.0300538112708435,-0.0008149257184857372
5681.KL,2009-10-22,85.0,0.833,0.0,0.014499785120911657,-0.0244441994826895,-0.019634705585914403,-0.013333256710225116,-0.026531463583953308,-0.005555419143203899,-0.042538939137809706
5681.KL,2009-11-19,85.0,0.833,0.002252345032276226,0.00698350779966983,0.007882942867911247,0.012935285419776954,-0.002425064706338964,0.01401639523410847,-0.005860820135704103,0.002136738171239494
5681.KL,2009-12-21,85.0,0.833,0.005740462436520266,-0.009836951824510942,0.008037135726225886,-0.021835607488166486,0.01033306592773986,-0.030251136444195748,0.022961743590625527,-0.016212826012034
5681.KL,2010-01-20,85.0,0.833,-0.01136339995666924,0.019900453144150454,-0.012500254794175714,0.019329937592083013,-0.013636269073576734,0.01711487040162607,0.021590680564174125,-0.0008183055268806694
8869.KL,2015-02-04,60.0,0.611,0.12359644082977495,0.12585380254250467,0.11985069057990305,0.11716077281226878,0.2030023660356859,0.200817175985897,0.0895103632574914,0.07597749942361887
8869.KL,2015-03-06,85.0,0.667,0.08175978392074623,0.09571137193735091,0.02201223742124392,0.023844008237969838,0.04402529252398213,0.028773123583032856,-0.12960364902317567,-0.09330513259878148
8869.KL,2015-04-03,85.0,0.722,0.015058783440868861,0.009722216405202655,0.03313228768388954,0.026950852921891144,-0.1325311991070064,-0.12866099027289857,-0.2089049695419215,-0.1391973601828871
8869.KL,2015-05-07,60.0,0.722,0.017063336190921374,0.01663675619997096,-0.07257508814081892,-0.06700202478726591,-0.06223220352798109,-0.026987620968759507,-0.15187267582050523,-0.1064680101255231
8869.KL,2015-09-18,60.0,0.667,-0.09565261036733141,-0.059101710822182185,-0.060869726757348475,-0.04777560235055345,-0.06521838610890052,-0.08653084180727266,-0.08926796956867311,-0.06811133275888459
8869.KL,2015-10-20,60.0,0.611,0.08372156709057643,0.08846053237925944,0.06046482668251407,0.07657596269250744,0.06511688582331221,0.09357974481289133,-0.0866192244331605,-0.03829748626271101
8869.KL,2017-04-03,100.0,0.611,0.02651501796368949,0.02993524422481142,0.03787846720221144,0.04450121301462673,0.07575754055203276,0.05686314376186741,0.021111110998861538,0.010695666732408737
8869.KL,2017-05-02,100.0,0.667,-0.02816920851829341,-0.021472490381036158,-0.03168990177087394,-0.030104299351088604,-0.09507083223497537,-0.08643420321981699,-0.018921871506247245,-0.012517481870174652
8869.KL,2017-06-01,60.0,0.722,0.04109624296604264,0.028357411512472508,0.048923985109347035,0.03292947910774635,0.048923985109347035,0.04860633130532843,0.3855189727973274,0.3820818312439933
8869.KL,2017-06-30,85.0,0.722,0.0,0.0021205725227427807,0.007462640052499303,0.012378550471841554,0.03358212757613144,0.031648709179033174,0.4014271907066689,0.39724840729846345
8869.KL,2017-07-28,85.0,0.778,0.02527083898488569,0.021054802683494467,0.1732853564790291,0.17335326235775084,0.2779782716194974,0.27679547970141605,0.45015392962292844,0.46511076932339923
8869.KL,2017-08-25,100.0,0.833,0.018415302625657937,0.016160013345789093,0.06664122041348763,0.060576240675970894,0.060967494908252595,0.05991050486730809,0.3049334971960187,0.3317879027000119
8869.KL,2019-03-04,60.0,0.833,0.007009497883889049,0.024341350799678918,0.09245108084148423,0.09425159255979909,0.05494183766256966,0.09350756498758683,0.05025310643307046,0.08419072741418432
8869.KL,2019-04-01,60.0,0.833,0.01333362009763861,0.003699969687500859,0.006666810048819416,0.005027473527404291,0.05555560028260853,0.0501892315801451,-0.01721459926279334,-0.04425518236052317
8869.KL,2019-05-02,85.0,0.833,-0.030434863813089463,-0.02203538762115309,-0.07608687825244387,-0.05583860040980915,-0.03695662838104519,-0.05109062123589636,0.013742566887325447,0.007340351995889893
8869.KL,2019-06-03,60.0,0.778,0.011286337555716175,0.011189732023390242,-0.031113980968901833,-0.020898351521175695,-0.00168550273708723,-0.018788000469438293,0.09339229652697889,0.13295594924852638
8869.KL,2019-07-01,60.0,0.722,-0.024943075144086557,-0.021391216359982645,-0.018140354453702212,-0.011458324047418644,0.054421999577064506,0.07873274299282473,0.0821602059768729,0.14138376071409242
8869.KL,2019-07-29,85.0,0.722,0.010752962655693699,0.029563513304891487,0.03225822204587647,0.05805729814919758,0.038709666678690136,0.07089467845999275,0.03493122976223839,0.07443953909552103
8869.KL,2019-08-28,85.0,0.722,0.01711962108173104,0.010873596974336985,0.01711962108173104,0.009930093904381598,-0.01194088762168688,-0.008223540809445762,0.006740997720660502,0.010483529185159601
8869.KL,2019-09-30,85.0,0.667,-0.008403067816187493,0.007323857098830433,-0.010504375480353323,-0.00020071680833333438,0.008403608526306394,0.01226746126107181,-0.0226160658602228,-0.03544504342244048
8869.KL,2019-10-29,85.0,0.611,-0.02708345308557558,-0.04543187109756708,-0.0020836890153663745,-0.0223271565335339,0.010416514742180194,0.006563051414258503,0.086215823424997,0.08833910825587388
8869.KL,2021-09-01,85.0,0.611,0.0815215161398879,0.07475356742558814,0.04164451860556717,0.06157658988387804,0.04164451860556717,0.07257921815447577,-0.050905582010567385,-0.002811468584386967
8869.KL,2021-09-30,85.0,0.611,0.027874881112752048,0.012599819668791534,0.0801394331371228,0.04455615249876921,-0.031358678223742165,-0.047297037560056876,-0.0016624122349583326,-0.003021474371745936
8869.KL,2021-10-29,60.0,0.667,-0.028777116823148208,-0.011559008121809211,-0.04496419374891836,-0.019380224322634976,-0.05935252421715598,-0.026234826472023798,0.09372254992369378,0.12351820320779616
8869.KL,2021-11-29,60.0,0.722,0.032504639815847725,0.04084584613793241,0.015236780123375038,0.034865068384100306,0.09568959241833697,0.07627965484384469,0.29299025529625267,0.23926879432490233
8869.KL,2021-12-28,85.0,0.778,-0.0034964100822019173,-0.004801704451607769,0.05244738974582175,0.03660208639171625,0.061188989975123675,0.07685894344795108,0.09433822722817298,0.053159939443662374
8869.KL,2022-01-26,85.0,0.833,0.023064047151473588,0.018445901828400668,0.10214143524687858,0.060492358561860415,0.11202609833827593,0.06191265000337398,0.018038017922141547,-0.03092749787517879
8869.KL,2022-08-01,60.0,0.833,-0.03061215468704548,-0.026591092281057382,-0.018367518968890106,-0.019659112267428336,-0.03673493513929704,-0.03640206116013567,-0.1090696017689563,-0.07261331833781548
8869.KL,2022-08-29,60.0,0.833,0.016949078381857108,0.02580642584720938,0.018460536618365442,0.02760428679975513,-0.14951099849195681,-0.08312719007399327,0.020586481653279032,0.03697598479456321
8869.KL,2022-10-06,60.0,0.722,-0.049999634969218776,-0.02327527574530619,0.0,-0.01829726860993608,0.0,-0.015269982037893426,0.12000101752330261,0.0776758111816589
8869.KL,2022-11-07,60.0,0.667,0.07272747805708724,0.05755536688957341,0.07272747805708724,0.07330298915012912,0.09090874869273358,0.07373957424854116,0.1998380404052571,0.18422212799332227
8869.KL,2022-12-07,60.0,0.611,0.01621308488417994,0.005107855411915496,-0.059061989423134786,-0.05611017602307866,0.02666792146037067,0.017348792492896115,0.06639625862343901,0.07822406698416695
1066.KL,2011-07-01,85.0,0.611,-0.01092926192612953,-0.018383776478110625,-0.013115051531376376,-0.009520511234923146,-0.004371893110389102,0.017189179372360752,-0.23497285341387586,-0.11127268551648606
1066.KL,2011-07-29,85.0,0.611,-0.012074736921312001,0.0036663830097842798,-0.02305156985452217,0.01900653422802856,-0.11086717915497857,-0.043718854915383076,-0.14471266800652915,-0.10796184525103047
1066.KL,2011-10-27,60.0,0.611,-0.04581133459199349,-0.03999184740961237,-0.04842935689629779,-0.04694726486517942,-0.031413605109159026,-0.004641424621403933,-0.05890020772165805,-0.0928718915397011
1066.KL,2011-11-25,60.0,0.611,-0.006756720473413469,-0.04755159340961057,-0.0675675243731112,-0.0924006950938373,-0.04729723509728023,-0.09574820291942587,0.07432398913534333,-0.022144852941807125
1066.KL,2011-12-28,60.0,0.611,0.02805047804191907,0.021189232215562237,0.02384304566776585,0.009582071768856615,0.0,-0.00627617898192212,0.08835946363763036,0.03428764917807947
1066.KL,2012-01-30,60.0,0.611,0.0098178729954419,-0.02438641215589521,0.02384304566776585,-0.0005631121826805696,0.09396930712119911,0.054393541265205236,0.01683079107478158,-0.019012093699331656
7103.KL,2014-04-01,85.0,0.611,0.15730302254202067,0.15484055511980266,0.1179775821535407,0.11466546635666086,0.07865220813285556,0.0723851842804688,0.089887280273653,0.06704342570681776
7103.KL,2014-04-29,85.0,0.611,-0.020834270360301388,-0.02142054716317976,0.03124999038618026,0.020229956066993626,-0.06249979618702062,-0.0717934324313485,0.1718751009451076,0.16219424627039047
7103.KL,2014-05-29,60.0,0.667,0.027776592785730525,0.03183708192951784,0.03333325020158351,0.034798650765978656,0.07777666497909208,0.07066282433971227,0.2777764287099085,0.28566297413020325
7103.KL,2014-06-26,85.0,0.722,-0.005154083594315684,-0.004476808655180631,0.015463712243323435,0.014061560645604265,0.15979485967849083,0.16647750812190165,0.10824744716364032,0.1330414841472698
7103.KL,2014-07-25,100.0,0.778,0.008888027818862332,0.00923427539569821,-0.022222852273461102,-0.007867460249353697,0.022221277145363816,0.030488303796803784,-0.08444524250934704,-0.05557996376769336
7103.KL,2014-08-26,85.0,0.833,-0.00434735756779725,-0.005985565835038287,-0.0086947151355945,-0.013544823930955463,-0.06521734887410935,-0.05516806297254173,-0.10434777874374312,-0.08928191439218702
7103.KL,2015-05-07,60.0,0.833,0.0,-0.0004265799909504153,0.0,0.005573063353553009,0.0,0.03524458255922158,-0.05999985868772795,-0.014595192992745809
7103.KL,2015-06-04,60.0,0.778,-0.05999985868772795,-0.05614108868836443,-0.0999988764516071,-0.08658500686163073,-0.024999067570663613,-0.020634977445497915,-0.10500011467143389,-0.031074492971365664
7103.KL,2015-07-02,60.0,0.778,-0.07692280733934487,-0.058271017290875915,-0.04102596056613239,-0.036902247048514525,-0.03589821296873574,-0.029704018327739834,-0.05128276255664366,0.013796692482079709
7103.KL,2015-07-31,60.0,0.778,-0.005318678656520692,0.018179116003326445,-0.04255214016036135,0.030755929576007368,-0.04787260555182904,0.016196491257223222,0.04255380367220862,0.07514548728600101
7103.KL,2015-09-08,60.0,0.667,0.015706814220397325,-0.02211643133227592,-0.005234957872546353,-0.02164836637868861,-0.036648707601013575,-0.10285665430823698,0.14672109087102858,0.09324056945869197
7103.KL,2015-10-08,60.0,0.611,0.0380429318880644,0.02349382668324629,0.06521757878856649,0.05414908624659964,0.07608768935238941,0.07992884299117697,0.17922040969078834,0.20112677262584866
7103.KL,2015-11-26,85.0,0.611,-0.018585839951400174,-0.01313757392806214,-0.004565379258417601,0.015896950210384397,-0.013912776175615038,-0.00656914891708138,0.1122689371104435,0.1270809389326245
7103.KL,2015-12-30,85.0,0.611,-0.009346287652217566,0.013103131437034454,0.12149592217762528,0.15675589638276133,0.09345853998855147,0.10842479534905336,0.1121495287562948,0.10667448271695412
7103.KL,2016-01-29,85.0,0.611,0.0,0.0032018753653216825,0.0170934590422962,0.02779023765383315,0.029914012786601774,0.03773872105261633,0.08974348929427989,0.061736558265395036
7103.KL,2016-02-29,85.0,0.611,-0.06638969192633593,-0.09248430060495061,-0.020747371593553,-0.04828026695161303,-0.012448178765543272,-0.04125013324790472,0.06638969192633604,0.0838606296387926
7103.KL,2016-03-28,85.0,0.611,0.021008894062509498,0.00759851959553326,0.0378151724032989,0.030255304416859863,0.07142906053136122,0.06432150398328917,-0.016806183237469186,0.021210564475500626
7103.KL,2016-04-25,85.0,0.611,0.01568585262420874,0.05247191278141761,0.007842393733754172,0.05372724917187832,0.007842393733754172,0.05955981937738386,-0.062745718336353,-0.03655746387395975
7103.KL,2016-05-24,85.0,0.611,0.0,-9.843169257228723e-05,-0.011673198700052012,-0.033065236064151904,-0.08949340778383519,-0.09678193299852844,-0.023346397400103913,-0.06546615205516837
7103.KL,2016-06-23,60.0,0.611,-0.0125000400820654,-0.02109769112284665,0.02083248846626784,0.014289737581172801,0.0,-0.010707483507652826,0.0,-0.009634293720834908
7103.KL,2016-07-21,60.0,0.611,0.0,-0.0005791479631724883,0.012499945771323295,0.013857379044110218,0.05833242009097961,0.035811120348620884,0.04166629728292648,0.035192860614199795
7103.KL,2016-08-18,85.0,0.611,-0.00787318636944534,0.0007233114923597128,-0.00787318636944534,0.00574435133030704,-0.055117294891112834,-0.03205359919000994,-0.08551591599855246,-0.04584326238612846
