ticker,trigger_date,annihilation_intensity,zero_slope,vol_ratio,forward_return_60d,excess_vs_klci_60d,sample
5031.KL,2018-07-11,16.727272727272727,False,1.0736796084670222,-0.0395061480599746,-0.0669877078004593,out_of_sample
5031.KL,2018-08-08,-1.3983199263930844e-15,True,0.12252131137523298,-0.0602408548643098,-0.0140788597597574,out_of_sample
5031.KL,2021-01-04,-5.809095641173686e-16,True,1.0638741708039552,0.1069956124282756,0.1194318444234999,out_of_sample
5031.KL,2021-02-03,-5.809095641173686e-16,True,2.1637016306873806,0.0229557873786629,0.0111679464606513,out_of_sample
5031.KL,2021-03-04,-5.809095641173686e-16,True,0.6871785059865037,0.0492029607426034,0.0386544541481077,out_of_sample
5031.KL,2021-04-01,-5.809095641173686e-16,True,2.0168104014358885,-0.0234805514652184,0.0071076010720729,out_of_sample
5031.KL,2021-04-30,1.3636363636363644,False,1.7248337194529557,0.0374643221484571,0.1043016756254051,out_of_sample
5031.KL,2021-06-02,2.5757575757575757,False,1.4575385985390918,-0.0416667859434106,-0.0438195974399023,out_of_sample
5031.KL,2021-07-01,-1.3636363636363646,False,0.3410143835675751,-0.041018307145755,-0.0497653946855334,out_of_sample
5031.KL,2021-07-30,-5.809095641173686e-16,True,0.9821698610866889,-0.062500059638372,-0.110847450877487,out_of_sample
5031.KL,2021-08-30,-1.515151515151514,False,0.8772265418415456,-0.0565217503140401,-0.0008447505339584,out_of_sample
5031.KL,2021-09-30,1.3939393939393974,False,2.5620028295964548,-0.0039032595614759,-0.0052623216982635,out_of_sample
5031.KL,2021-10-29,2.0909090909090904,False,0.7883344964555381,-0.022077896635137,0.0077177566489653,out_of_sample
5031.KL,2021-11-29,-8.363636363636362,False,2.549724909286968,-0.0483422970445012,-0.1020637580158515,out_of_sample
5031.KL,2021-12-28,-1.3983199263930844e-15,True,0.45225658562248694,0.0299226664429899,-0.0112556213415206,out_of_sample
5031.KL,2022-01-26,-5.757575757575757,False,0.18085478262469412,0.0607836017599889,0.0118180859626686,out_of_sample
5031.KL,2022-02-28,-9.06060606060606,False,3.9451705339670116,0.0759606059713584,0.1165381226828953,out_of_sample
5031.KL,2022-03-28,3.1818181818181803,False,0.17377782458661942,0.0092808734051736,0.0989019287032293,out_of_sample
5031.KL,2022-04-26,-5.809095641173686e-16,True,0.6770245752927594,0.0269057992987198,0.1058008117845732,out_of_sample
5031.KL,2022-05-30,0.6060606060606065,False,1.3176832734785562,-0.0090293910666257,0.0400691357228322,out_of_sample
5031.KL,2022-06-28,2.0909090909090904,False,0.4335002319137043,0.1098491948965463,0.1303064655878059,out_of_sample
5031.KL,2022-07-27,-5.809095641173686e-16,True,0.9882284140428984,0.033756013775124,0.0516384837769234,out_of_sample
5031.KL,2022-08-24,2.0985168111426005e-15,False,0.801782387250872,0.1563758077331998,0.1725692632949174,out_of_sample
5031.KL,2022-09-23,-5.809095641173686e-16,True,1.6455235133536736,0.0515022369373618,0.0210667250623663,out_of_sample
5031.KL,2022-10-25,0.15151515151515058,False,0.9322608194608359,0.1312910324733995,0.0931855667886185,out_of_sample
5031.KL,2022-11-23,-5.809095641173686e-16,True,0.9859943417540562,0.0918365135757737,0.0826227630886764,out_of_sample
5031.KL,2022-12-22,-5.809095641173686e-16,True,0.4093536946475636,0.1257142824449486,0.1724674581561193,out_of_sample
5031.KL,2023-01-25,-5.809095641173686e-16,True,0.1882976827418645,0.1026873803438777,0.152212214238859,out_of_sample
5031.KL,2023-02-24,-5.809095641173686e-16,True,1.5146756036472864,0.1387507520371733,0.1760380025442495,out_of_sample
5031.KL,2023-03-24,-5.809095641173686e-16,True,0.6229118866481503,0.0962383888409625,0.1025325496116774,out_of_sample
5031.KL,2023-04-25,-5.809095641173686e-16,True,1.7865445544057321,0.0686597840299814,0.0605204495320097,out_of_sample
5031.KL,2023-05-25,-5.809095641173686e-16,True,0.39734766314148545,0.0447762498968948,0.0098024538276411,out_of_sample
5031.KL,2023-06-23,-5.809095641173686e-16,True,0.48044263428878814,0.0457675433614581,0.0021479592776314,out_of_sample
5031.KL,2023-07-25,-5.809095641173686e-16,True,0.6973709365051659,0.0110532239173721,0.0069677312861609,out_of_sample
5031.KL,2023-08-22,-5.809095641173686e-16,True,1.1617920076010926,-0.0506755380377321,-0.0569723520642837,out_of_sample
5031.KL,2023-09-20,-5.809095641173686e-16,True,1.412227343145788,-0.0222222542406675,-0.029724453349587,out_of_sample
5031.KL,2023-10-19,-3.181818181818186,False,0.7112539399189503,0.0437262435288754,0.0082293421631849,out_of_sample
5031.KL,2023-11-17,-1.3983199263930844e-15,True,0.8357834635225854,0.0717054764832356,0.0218105634021392,out_of_sample
5031.KL,2023-12-15,18.09090909090909,False,1.2060200950689144,0.0235771062930205,-0.0382233025417502,out_of_sample
5031.KL,2024-01-16,-5.809095641173686e-16,True,1.31319255749428,-0.0249516159082031,-0.056112325327548,out_of_sample
5031.KL,2024-02-16,-5.809095641173686e-16,True,2.251170082770387,-0.0189738140067514,-0.0695492331674796,out_of_sample
5031.KL,2024-03-15,-1.3983199263930844e-15,True,2.80842436090662,-0.0400001151707062,-0.0743245746006014,out_of_sample
5031.KL,2024-04-17,-0.6060606060606041,False,0.3142475446263737,-0.0096153061362536,-0.0700663470605778,out_of_sample
5031.KL,2024-05-16,-0.909090909090908,False,0.9376845933801911,-0.0664135686652716,-0.0671832183140535,out_of_sample
5031.KL,2024-07-01,6.272727272727269,False,1.428087117818277,-0.0221614582703733,-0.0692019137877271,out_of_sample
5031.KL,2024-07-30,-1.060606060606062,False,0.5292658214693963,-0.0107712755169644,-0.0291280933676412,out_of_sample
5031.KL,2024-08-27,4.181818181818177,False,1.6063066189101065,-0.0324546046192807,0.006043470081729,out_of_sample
5031.KL,2024-09-25,7.666666666666666,False,0.5666220228604633,-0.0357894643892588,0.0080081421607444,out_of_sample
5031.KL,2024-10-23,3.181818181818181,False,0.4544889021598487,-0.0509166399572467,-0.0087669002377734,out_of_sample
5031.KL,2024-11-21,-1.3983199263930844e-15,True,0.6690963721344313,0.0319149974155681,0.0388452850716051,out_of_sample
5031.KL,2024-12-23,-10.454545454545453,False,0.9488214324973696,0.1153421055110563,0.1670899930644267,out_of_sample
5031.KL,2025-01-22,17.42424242424242,False,2.399340067612705,0.1739134581139272,0.2251038012285175,out_of_sample
5031.KL,2025-02-24,2.727272727272727,False,1.5306756723686465,0.1260985015448759,0.1576275854469588,out_of_sample
5031.KL,2025-03-25,-5.809095641173686e-16,True,1.0738501871952773,0.0824743127737521,0.0820184040213123,out_of_sample
5031.KL,2025-04-24,-5.809095641173686e-16,True,0.5425331640471083,-0.0174081676331965,-0.0328543742747056,out_of_sample
5031.KL,2025-05-26,-5.809095641173686e-16,True,0.3910230089572213,-0.0019194127309632,-0.0370558986813812,out_of_sample
5031.KL,2025-06-24,-5.809095641173686e-16,True,0.46074462530108984,-0.0228571648677052,-0.0818022859892085,out_of_sample
5031.KL,2025-07-23,-2.4242424242424203,False,0.9728474496507085,-0.0492125771270216,-0.0968661115874925,out_of_sample
5031.KL,2025-08-20,3.1818181818181803,False,0.2515741741459518,-0.0749999576211146,-0.0974655349619568,out_of_sample
5031.KL,2025-09-23,0.45454545454545464,False,0.2625415294878155,0.1257660017910604,0.1021372459528406,out_of_sample
5031.KL,2025-11-05,8.81818181818182,False,0.5296117130625343,0.2301426807880202,0.1565526265427468,out_of_sample
5031.KL,2025-12-03,21.212121212121204,False,1.0721315138822438,0.1725573913278038,0.1261079530156843,out_of_sample
5031.KL,2026-01-02,-5.809095641173686e-16,True,0.7346343972340487,0.1009948481949551,0.0839025481664583,out_of_sample
5031.KL,2026-01-30,0.2727272727272739,False,0.5685484308975766,0.0572651727108219,0.0680987656630439,out_of_sample
5031.KL,2026-03-04,-5.809095641173686e-16,True,1.8673858379235626,0.0279645795269836,0.0368856996853985,out_of_sample
5031.KL,2026-04-02,-5.809095641173686e-16,True,0.7576081946609778,0.0457627078919053,0.0659240393704044,out_of_sample
5681.KL,2004-12-29,-5.809095641173686e-16,True,0.44113186289379036,0.0864866433808992,0.119354287586524,in_sample
5681.KL,2005-01-27,-1.4545454545454535,False,0.5444160171357173,0.0199994853409943,0.0701109435826179,in_sample
5681.KL,2005-03-02,-5.809095641173686e-16,True,0.9810245490981964,0.040200804824853,0.0647999771993799,in_sample
5681.KL,2005-03-30,-5.809095641173686e-16,True,0.9637854928136121,0.0199005122393449,0.0045430864703333,in_sample
5681.KL,2005-04-28,-5.809095641173686e-16,True,0.6798591720286512,0.004902037630412,-0.0706144161238875,in_sample
5681.KL,2005-05-30,-5.809095641173686e-16,True,0.9399421615441522,-0.0442063575099063,-0.1062896111840232,in_sample
5681.KL,2005-06-27,1.8181818181818208,False,0.41992058724414294,-0.0248803959676199,-0.0594394317979961,in_sample
5681.KL,2005-07-25,-2.121212121212118,False,1.848349925792519,-0.0198796467985082,-0.0015786469309251,in_sample
5681.KL,2005-09-16,12.939393939393941,False,0.8564703130254251,-0.0372809419090943,-0.0121288223773939,in_sample
5681.KL,2005-10-14,0.7575757575757563,False,0.465790820679065,0.0131233168799045,0.0279138851057914,in_sample
5681.KL,2005-11-16,-2.1212121212121184,False,0.05509350002648726,0.0287903282806467,0.0025748843849757,in_sample
5681.KL,2005-12-14,-1.3983199263930844e-15,True,1.3987784296391546,0.073298130167033,0.0475304015352628,in_sample
5681.KL,2006-01-13,-5.809095641173686e-16,True,0.6790473873435515,0.0353534710571517,0.0004702637899591,in_sample
5681.KL,2006-02-10,3.636363636363636,False,2.236043240041463,0.0203049135789814,-0.0243213617338693,in_sample
5681.KL,2006-03-10,-5.809095641173686e-16,True,1.2476455287469728,-0.0292680616221343,-0.0387695025975529,in_sample
5681.KL,2006-04-07,-1.515151515151514,False,1.7443909874720145,-0.0048779404068417,0.0258730518000533,in_sample
5681.KL,2006-05-05,-0.7575757575757571,False,1.3268224625043599,0.0248747714534491,0.052605776929205,in_sample
5681.KL,2006-06-02,-0.1515151515151514,False,0.4136201408314845,0.0750922780506597,0.053818372416974,in_sample
5681.KL,2006-06-30,7.636363636363641,False,4.684040971419131,0.0741973245626412,0.0189436562242455,in_sample
5681.KL,2006-07-28,2.4242424242424243,False,0.23992484310293805,0.0839349221093894,0.0363591420553595,in_sample
5681.KL,2006-08-25,2.4242424242424243,False,1.5816086972225232,0.131067691118166,0.0360986029597001,in_sample
5681.KL,2006-09-22,-5.809095641173686e-16,True,1.1225058222648778,0.1378507088651244,0.0092907093507599,in_sample
5681.KL,2006-10-20,-5.809095641173686e-16,True,0.3475128783000644,0.3423939403929801,0.1857134365810175,in_sample
5681.KL,2006-11-17,2.1818181818181843,False,0.9739318803881676,0.216766668793406,0.0199450545411619,in_sample
5681.KL,2006-12-15,-2.18181818181818,False,1.6008503870249045,0.2127665587201734,0.1275023485134085,in_sample
5681.KL,2007-01-16,1.501481690724924e-15,True,0.8977160235086373,0.2123898651050606,0.057358593889657,in_sample
5681.KL,2007-02-14,0.8181818181818169,False,3.0000537034296477,0.333333268477626,0.2526839960103688,in_sample
5681.KL,2007-03-16,-5.809095641173686e-16,True,0.15145202793775273,0.3596489283746744,0.2087607434225515,in_sample
5681.KL,2007-04-13,1.501481690724924e-15,True,0.4919825467459209,0.1605832782440519,0.1122344001208406,in_sample
