symbol,close,tier,w_score,m_score,resonance,red_ratio,red_streak,sweet_spot,vwap_score,base_trend,dv_daily%,dv_weekly%,dv_monthly%,ad_w_up,ad_m_up,vol_ratio,rel_20d%,turnover_20d,risks,scan_time
7139.KL,0.09,Tier 3,-55.0,60.0,-55.0,0.0,0,False,3.0,3.0,-3.98,-0.49,-1.32,1,1,0.7,0.0,225797.0,,2026-07-25 15:06:46
