ticker,date,resonance,red_ratio,ret_5d,exc_5d,ret_10d,exc_10d,ret_20d,exc_20d,ret_60d,exc_60d,sample,baseline_ret,baseline_exc,rule_ret,rule_exc,exited_early
7233.KL,2020-01-29,100.0,0.667,-0.0238663771739576,-0.01504329004611,0.1002387578226697,0.1050953686820598,0.1360382906986654,0.1716920152734187,-0.2147971314860941,-0.1060688366851068,out_of_sample,-0.2147971314860941,-0.1060688366851068,-0.0238663771739576,-0.01504329004611,True
7233.KL,2020-02-26,100.0,0.667,-0.1113447136866099,-0.1078401487552496,-0.1890757825281021,-0.1547256414996936,-0.4327731155682598,-0.3186137457923279,0.0504201777973227,0.0794866928493336,out_of_sample,0.0504201777973227,0.0794866928493336,-0.1113447136866099,-0.1078401487552496,True
7233.KL,2020-03-30,60.0,0.667,0.0032466945666294,-0.0063929542175864,0.0032466945666294,-0.0171840623973575,0.0974026264521636,0.0663388515852108,0.6104693038078313,0.4708404071833481,out_of_sample,0.6104693038078313,0.4708404071833481,0.0032466945666294,-0.0063929542175864,True
7233.KL,2020-04-27,60.0,0.667,0.1893490280001317,0.1751973857359152,0.3313609824456585,0.3115895943270936,0.4497039924573762,0.3493289240013024,1.0844892569465483,0.9084076287080872,out_of_sample,1.0844892569465483,0.9084076287080872,1.0844892569465483,0.9084076287080872,False
7233.KL,2020-06-02,85.0,0.667,0.0714286919427815,0.0266051003878979,-0.0244898051004024,-0.0368464603855308,0.0122950685986968,0.0078245789313049,0.3933682958447102,0.3817478564890502,out_of_sample,0.3933682958447102,0.3817478564890502,0.3933682958447102,0.3817478564890502,False
7233.KL,2020-07-01,85.0,0.722,0.1795919768741116,0.133984095466968,0.2816328702999984,0.234664702500821,0.4204083120217108,0.3563644230373948,0.3682516158165574,0.3752047459865988,out_of_sample,0.3682516158165574,0.3752047459865988,0.3682516158165574,0.3752047459865988,False
7233.KL,2020-07-29,100.0,0.722,0.0344826965788671,0.0486627967595159,-0.0603447385696789,-0.0386247654742047,-0.0309513111098733,0.0225481369897918,-0.0338353710853039,0.035091454528356,out_of_sample,-0.0338353710853039,0.035091454528356,-0.0338353710853039,0.035091454528356,False
7233.KL,2020-08-28,85.0,0.778,-0.0178571399741001,-0.0120678019283008,-0.0476190668393324,-0.0385383658600231,-0.0059524338081643,0.0080193714312526,-0.0476190668393324,-0.095068268569371,out_of_sample,-0.0476190668393324,-0.095068268569371,-0.0178571399741001,-0.0120678019283008,True
7233.KL,2020-09-29,85.0,0.833,0.0179642323283419,0.014260564399197,0.0508982928250021,0.036735166013357,0.0029940793256828,0.0053546410455406,-0.0568861266420274,-0.1523711810038596,out_of_sample,-0.0568861266420274,-0.1523711810038596,-0.0568861266420274,-0.1523711810038596,False
7233.KL,2020-10-27,85.0,0.833,-0.059701455075356,-0.035880352788593,-0.0537311719253381,-0.1002069819719362,-0.0447761520311414,-0.1095810189294653,0.1343284560934246,0.0700834357868831,out_of_sample,0.1343284560934246,0.0700834357868831,-0.059701455075356,-0.035880352788593,True
7233.KL,2020-11-25,60.0,0.889,0.0125000264879555,0.0117864380105106,0.0,-0.0306401398294158,-0.015624927158122,-0.0468722170080727,0.1687501456837559,0.1938067364821398,out_of_sample,0.1687501456837559,0.1938067364821398,0.1687501456837559,0.1938067364821398,False
7233.KL,2020-12-23,60.0,0.944,0.0349206417545135,0.0472362952067139,-0.0095237644202101,-0.0008378411463103,0.2063492623870115,0.2371595869791967,0.1365078927711129,0.1638826882709233,out_of_sample,0.1365078927711129,0.1638826882709233,0.1365078927711129,0.1638826882709233,False
7233.KL,2021-01-22,85.0,1.0,0.0,0.0101769856704189,0.1000000214134184,0.1066448010371849,-0.0157894695517964,0.0087542518091857,0.0947367459327175,0.0948369715052379,out_of_sample,0.0947367459327175,0.0948369715052379,0.0947367459327175,0.0948369715052379,False
7233.KL,2021-02-24,85.0,1.0,0.0106951359729541,-0.0091436501816215,-0.1096257239080876,-0.1624522172130499,-0.0427808339844705,-0.071576040674414,0.1016042268820449,0.0924424683422959,out_of_sample,0.1016042268820449,0.0924424683422959,0.0106951359729541,-0.0091436501816215,True
7233.KL,2021-03-24,60.0,1.0,0.0614526041219183,0.0794818191795013,0.1005587172051774,0.1016883094207116,0.1620111697982378,0.1656432643256347,0.2563740235290981,0.2798637976647425,out_of_sample,0.2563740235290981,0.2798637976647425,0.2563740235290981,0.2798637976647425,False
7233.KL,2021-04-21,85.0,1.0,0.0600961325304032,0.0526301463139859,-0.0096153394761481,0.0018153439235718,-0.0096153394761481,0.0058928157350757,0.0860547193874223,0.1292470197015933,out_of_sample,0.0860547193874223,0.1292470197015933,0.0860547193874223,0.1292470197015933,False
7233.KL,2021-05-24,85.0,1.0,0.0672258047696567,0.0582679860587784,0.0574345569178247,0.051288793083682,0.0917035952285523,0.0961951634518119,0.0378524562189821,0.0720738803198666,out_of_sample,0.0378524562189821,0.0720738803198666,0.0378524562189821,0.0720738803198666,False
7233.KL,2021-06-23,85.0,1.0,0.0179368938727899,0.0384703972102282,0.0627799426593007,0.0848983410945639,0.0044840877841081,0.0282193663039116,-0.0448852616143017,-0.0229521420654991,out_of_sample,-0.0448852616143017,-0.0229521420654991,-0.0448852616143017,-0.0229521420654991,False
7233.KL,2021-07-22,85.0,1.0,0.0133927518138776,0.0230089793136513,0.017857182523018,0.0387000399889351,-0.0535714875342161,-0.0472937706602779,-0.0356933528526604,-0.0872113687358171,out_of_sample,-0.0356933528526604,-0.0872113687358171,-0.0356933528526604,-0.0872113687358171,False
7233.KL,2021-08-20,60.0,1.0,0.014151023285952,-0.0333645090096914,-0.002435448159189,-0.0443054608050372,0.0046728583657555,-0.0035021525825607,0.0023035074348281,-0.001490890340223,out_of_sample,0.0023035074348281,-0.001490890340223,0.014151023285952,-0.0333645090096914,True
7233.KL,2021-09-21,60.0,1.0,0.0023587727512277,-0.008344035271256,-0.0070752449075883,-0.0070622437695501,0.0141511211952327,-0.0354293966871546,-0.0165092625664046,0.0020670506043704,out_of_sample,-0.0165092625664046,0.0020670506043704,0.0023587727512277,-0.008344035271256,True
7233.KL,2021-10-20,60.0,1.0,0.0046512204146178,0.0191190668035419,0.0418605479325664,0.0885448902440827,-0.0162790846801649,0.0350991649750322,-0.1604652365943404,-0.1287218778990987,out_of_sample,-0.1604652365943404,-0.1287218778990987,-0.1604652365943404,-0.1287218778990987,False
7233.KL,2021-11-18,60.0,1.0,0.0023639056566719,0.0064261867570071,-0.0307328620162472,-0.0162623324400786,-0.0141843832489007,0.0001089437440194,-0.2056738419017213,-0.2577872630907923,out_of_sample,-0.2056738419017213,-0.2577872630907923,-0.2056738419017213,-0.2577872630907923,False
7233.KL,2021-12-17,60.0,1.0,-0.0023981112474531,-0.0120118563705653,0.0287768855843821,-0.0148446742622621,-0.1342926891086139,-0.1697917509939489,-0.3597121932674157,-0.4058569832973121,out_of_sample,-0.3597121932674157,-0.4058569832973121,-0.0023981112474531,-0.0120118563705653,True
7233.KL,2022-03-23,60.0,0.889,-0.058631873253213,-0.0494571954708455,-0.039087915502142,-0.0433685659886685,-0.1563515748081962,-0.1566269029961113,-0.0817670911202902,0.0226399704518475,out_of_sample,-0.0817670911202902,0.0226399704518475,-0.058631873253213,-0.0494571954708455,True
7233.KL,2022-06-03,60.0,0.722,-0.0394265377763594,0.0080429498042323,-0.0358423753925344,0.026966887387152,-0.0501792128164055,0.0150490239782419,0.0410208662471052,0.0577846879720382,out_of_sample,0.0410208662471052,0.0577846879720382,0.0410208662471052,0.0577846879720382,False
7233.KL,2022-07-18,60.0,0.667,0.0535713667227726,0.0258142346688516,0.1250000117010969,0.0742634774000863,0.1035713714032113,0.0514777128359684,-0.1355808925390903,-0.0962815010034879,out_of_sample,-0.1355808925390903,-0.0962815010034879,-0.1355808925390903,-0.0962815010034879,False
7233.KL,2022-08-15,60.0,0.611,-0.0744337162520197,-0.0633699503592445,-0.0763678614988463,-0.0747454896657341,-0.0763678614988463,-0.0656165740470877,-0.4321130456239264,-0.4083099800886751,out_of_sample,-0.4321130456239264,-0.4083099800886751,-0.0744337162520197,-0.0633699503592445,True
5211.KL,2024-11-01,85.0,0.611,0.0619265612517649,0.0511658223548987,0.0642201210718536,0.0714147489369267,0.1123852118757438,0.1184263978782138,-0.0114679106277862,0.020508822054071,out_of_sample,-0.0114679106277862,0.020508822054071,-0.0114679106277862,0.020508822054071,False
5211.KL,2024-11-29,85.0,0.611,0.0,-0.0118924163564675,-0.0329896332532358,-0.0420594766212613,-0.0041235788321014,-0.0313394640131645,-0.0494843496202114,-0.0371966934154818,out_of_sample,-0.0494843496202114,-0.0371966934154818,0.0,-0.0118924163564675,True
5211.KL,2024-12-30,85.0,0.667,-0.0062112313995787,-0.0013934315915156,-0.1200828674272176,-0.0827006616448888,-0.1076605053028428,-0.0557638530159066,-0.0600044860683215,0.0078720408074879,out_of_sample,-0.0600044860683215,0.0078720408074879,-0.0062112313995787,-0.0013934315915156,True
5211.KL,2025-01-28,60.0,0.722,0.0417633497055649,0.0208447479468354,0.0904872012848074,0.0654274432854433,0.0696056956637749,0.0554302900153742,0.0651102234592435,0.0731414281257921,out_of_sample,0.0651102234592435,0.0731414281257921,0.0651102234592435,0.0731414281257921,False
5211.KL,2025-02-28,60.0,0.778,-0.0021693909661906,0.0152497571199015,-0.0325380165541185,0.0071837899470269,-0.0151457601417471,0.0154505014538476,0.0395684170344288,0.0817034126801456,out_of_sample,0.0395684170344288,0.0817034126801456,0.0395684170344288,0.0817034126801456,False
5211.KL,2025-04-02,60.0,0.889,-0.1155555491294749,-0.0330606901694155,-0.0244444894270088,0.0080476986552465,0.0111111218212454,0.0021364926014584,0.0644443780416113,0.054611549402892,out_of_sample,0.0644443780416113,0.054611549402892,-0.1155555491294749,-0.0330606901694155,True
5211.KL,2025-04-30,85.0,0.889,0.0483516308915816,0.0467154882761216,0.0549451073252551,0.0344739863836915,0.0439560858602041,0.0646479322999296,0.0725274992995748,0.083175344883979,out_of_sample,0.0725274992995748,0.083175344883979,0.0725274992995748,0.083175344883979,False
5211.KL,2025-05-30,85.0,0.944,0.0168420800572584,0.0095095254295078,0.010526325401893,0.0028092737647782,0.0084209385642033,-0.0135766443893472,0.010526325401893,-0.0380300384525393,out_of_sample,0.010526325401893,-0.0380300384525393,0.010526325401893,-0.0380300384525393,False
5211.KL,2025-07-01,85.0,1.0,-0.0083506185186843,-0.0009618460446036,0.0271399629628326,0.0376035962208689,0.0187892438270129,0.0302778834715422,0.1565762604937384,0.1115431307099068,out_of_sample,0.1565762604937384,0.1115431307099068,-0.0083506185186843,-0.0009618460446036,True
5211.KL,2025-07-29,85.0,1.0,-0.0266393294885488,-0.0363649328286718,-0.0143443151162842,-0.0432716685298862,-0.0163934183373405,-0.0543047343507162,0.1306819825972394,0.0717904367008686,out_of_sample,0.1306819825972394,0.0717904367008686,-0.0266393294885488,-0.0363649328286718,True
5211.KL,2025-08-26,60.0,1.0,0.0979165944987732,0.0998576451853652,0.1020833050937228,0.1012866322563534,0.1541665850855698,0.1356029965537377,0.1621126341255987,0.1430495235434417,out_of_sample,0.1621126341255987,0.1430495235434417,0.1621126341255987,0.1430495235434417,False
5211.KL,2025-09-29,85.0,1.0,0.0379061915171559,0.021058979951896,0.0505042965425133,0.0478723151881015,-0.0040201572464267,-0.0056403859940524,0.0341469343071281,-0.0066302874984138,out_of_sample,0.0341469343071281,-0.0066302874984138,0.0341469343071281,-0.0066302874984138,False
5211.KL,2025-10-28,85.0,1.0,-0.0054745496244829,-0.0116348046167346,-0.0182481493609749,-0.0314301176104088,0.0109488372084898,0.0120768202356361,0.0164233868329726,-0.0477700440238617,out_of_sample,0.0164233868329726,-0.0477700440238617,-0.0054745496244829,-0.0116348046167346,True
5211.KL,2025-11-25,85.0,1.0,-0.0433212066879086,-0.0550228368924304,0.0054152588370344,0.0039075381589712,0.0270758621809885,-0.0131911938003084,0.0505415518039544,-0.0377295219382571,out_of_sample,0.0505415518039544,-0.0377295219382571,-0.0433212066879086,-0.0550228368924304,True
5211.KL,2025-12-23,85.0,1.0,-0.0123023348290706,-0.0143719327587447,-0.019332168340142,-0.0151153607382684,-0.0210895846563448,-0.045245038209976,-0.0755645271939375,-0.0994456458077597,out_of_sample,-0.0755645271939375,-0.0994456458077597,-0.0123023348290706,-0.0143719327587447,True
5211.KL,2026-01-22,85.0,1.0,0.0269298572319598,0.0189223564558422,0.0323159489880153,0.0231786967707217,0.0448832386123896,0.0234114921021109,-0.0412308950403028,-0.037299940113845,out_of_sample,-0.0412308950403028,-0.037299940113845,-0.0412308950403028,-0.037299940113845,False
5211.KL,2026-02-24,85.0,1.0,-0.046391754273074,-0.0224123822286863,-0.1237113995575925,-0.0938769312459323,-0.0962134161827423,-0.0749307804812074,-0.0686168221408992,-0.0425907309784192,out_of_sample,-0.0686168221408992,-0.0425907309784192,-0.046391754273074,-0.0224123822286863,True
5211.KL,2026-03-27,60.0,1.0,-0.0804386832285206,-0.070424947690269,-0.049360144658626,-0.0368999423311754,-0.0219378226986874,-0.026427906076277,-0.049360144658626,-0.0315397966037502,out_of_sample,-0.049360144658626,-0.0315397966037502,-0.0804386832285206,-0.070424947690269,True
5211.KL,2026-04-24,60.0,1.0,0.0186915712925486,0.0073972608091712,0.0261681998095681,0.0116535728930615,0.0074766285170195,0.0143589692494031,-0.0261681998095681,-0.0209541311479429,out_of_sample,-0.0261681998095681,-0.0209541311479429,-0.0261681998095681,-0.0209541311479429,False
6459.KL,2007-04-02,85.0,0.611,0.0088892335417265,-0.0328823579561543,0.0,-0.0614699368932847,0.0088892335417265,-0.0520511084275203,0.1444446715594258,0.0552767340412445,in_sample,0.1444446715594258,0.0552767340412445,0.0088892335417265,-0.0328823579561543,True
6459.KL,2007-04-30,85.0,0.611,-0.0176210915470894,-0.039243300524448,-0.0088109112935229,-0.0316205419833982,-0.0044053512124819,-0.0172093245238358,0.2224671554190946,0.1789958145465289,in_sample,0.2224671554190946,0.1789958145465289,-0.0176210915470894,-0.039243300524448,True
6459.KL,2007-05-30,85.0,0.667,0.0044248442052667,-0.0203664085317167,0.0265482260605207,0.0162060950322409,0.1393804420900102,0.1257527002867864,0.1009295183357308,0.1634976837070066,in_sample,0.1009295183357308,0.1634976837070066,0.0044248442052667,-0.0203664085317167,True
6459.KL,2007-06-27,100.0,0.722,0.0679613009105815,0.0534412445116407,0.029126140298239,0.0277706628537235,0.0776702291602777,0.0612421806602103,-0.0050873870749489,0.0308334396610769,in_sample,-0.0050873870749489,0.0308334396610769,-0.0050873870749489,0.0308334396610769,False
6459.KL,2007-07-25,100.0,0.778,-0.018018280462397,0.0111468393827945,-0.045045402154112,0.0075445520764875,-0.103387332503418,-0.0132682747309188,-0.0577969780648803,-0.0508681320886629,in_sample,-0.0577969780648803,-0.0508681320886629,-0.0577969780648803,-0.0508681320886629,False
6459.KL,2007-08-22,60.0,0.833,0.0699151056653391,0.0632956994039593,0.0550847990548239,0.0204661065127531,0.029660803780704,-0.0127802134929562,0.0381353735922405,-0.061052940858485,in_sample,0.0381353735922405,-0.061052940858485,0.0381353735922405,-0.061052940858485,False
6459.KL,2007-09-20,60.0,0.889,-0.0041149464471214,-0.024738930589837,0.0,-0.0467420509531859,0.0205762127983171,-0.0264180622556093,0.0330934451602349,-0.0302838299519903,in_sample,0.0330934451602349,-0.0302838299519903,-0.0041149464471214,-0.024738930589837,True
6459.KL,2007-10-19,85.0,0.944,0.028225788537068,0.007659048105725,-0.0120968571854199,-0.0320286434948041,-0.0120968571854199,-0.0192054567912977,0.0164651339828234,-0.0341270874683625,in_sample,0.0164651339828234,-0.0341270874683625,0.0164651339828234,-0.0341270874683625,False
6459.KL,2007-11-19,60.0,1.0,0.030612319820229,0.0418739518669428,0.0204084273663076,-0.0081658496981134,0.0246600339254781,0.0161812556848153,0.0374149453827703,0.0124786007972115,in_sample,0.0374149453827703,0.0124786007972115,0.0374149453827703,0.0124786007972115,False
6459.KL,2007-12-17,85.0,1.0,0.0041493746200511,-0.0191402212587106,0.0041493746200511,-0.0273034174639266,0.0041493746200511,-0.0302568206406967,-0.0562200178013321,0.0911416341325289,in_sample,-0.0562200178013321,0.0911416341325289,0.0041493746200511,-0.0191402212587106,True
6459.KL,2008-01-18,85.0,1.0,0.0,0.0236819749019318,0.0,0.0137756817964804,0.0082642785106814,0.0257496685558142,0.0192477551273082,0.1463413455051666,in_sample,0.0192477551273082,0.1463413455051666,0.0192477551273082,0.1463413455051666,False
6459.KL,2008-02-20,85.0,1.0,-0.008196540021123,0.0184593459195322,-0.0286884208920823,0.066120371257206,-0.0678236968900957,0.093228904979954,0.0108934501109674,0.0912500219333108,in_sample,0.0108934501109674,0.0912500219333108,0.0108934501109674,0.0912500219333108,False
6459.KL,2008-04-04,60.0,1.0,0.0346314491692421,0.0143282862776268,0.0562769946493939,0.0189031876515137,0.0649349724935715,0.0218655231375979,-0.038961223844026,-0.0003762836914256,in_sample,-0.038961223844026,-0.0003762836914256,-0.038961223844026,-0.0003762836914256,False
6459.KL,2008-05-05,85.0,1.0,-0.0040650699382132,-0.0185636072799342,-0.0121953834242888,-0.0222534156904011,-0.0569108055253354,-0.0435419795641924,-0.1341465267176136,-0.0370109809849412,in_sample,-0.1341465267176136,-0.0370109809849412,-0.0040650699382132,-0.0185636072799342,True
0225.KL,2025-12-09,85.0,0.778,0.0,-0.0211501971409364,0.105263248670683,0.0665622636428371,0.0909091327210418,0.0565881499029348,-0.1244018016435191,-0.1786154268398678,out_of_sample,-0.1244018016435191,-0.1786154268398678,0.0,-0.0211501971409364,True
0225.KL,2026-01-08,85.0,0.833,-0.0175437782869815,-0.044850264003233,0.0307017174031734,0.0022093092443487,-0.0964912021822214,-0.134381204877965,-0.1359648614293634,-0.151981029164128,out_of_sample,-0.1359648614293634,-0.151981029164128,-0.0175437782869815,-0.044850264003233,True
0225.KL,2026-02-06,60.0,0.889,-0.0048543462801232,-0.0087266725775575,-0.0048543462801232,-0.0170771576627012,-0.1116504310722958,-0.0936741130643407,-0.0097086925602465,-0.0247246030599082,out_of_sample,-0.0097086925602465,-0.0247246030599082,-0.0048543462801232,-0.0087266725775575,True
0225.KL,2026-03-11,60.0,0.944,0.020201986487911,0.0078949434886266,-0.0404040336612185,-0.0416388241640257,-0.0404040336612185,-0.0272133135708306,0.1010101751811414,0.1181335083568368,out_of_sample,0.1010101751811414,0.1181335083568368,0.1010101751811414,0.1181335083568368,False
0225.KL,2026-04-09,60.0,1.0,0.1052631712085412,0.1032053557592451,0.0421052558353023,0.0210762438661511,0.0684209853968669,0.0317594966898042,0.2210526089454798,0.2230155184616854,out_of_sample,0.2210526089454798,0.2230155184616854,0.2210526089454798,0.2230155184616854,False
0099.KL,2014-11-03,100.0,0.611,0.0492615645691396,0.0629718997359142,-0.0147780238591697,0.010506050415256,-0.0471458571136385,-0.0066406353661349,0.0540947576113288,0.0850982227052613,in_sample,0.0540947576113288,0.0850982227052613,0.0540947576113288,0.0850982227052613,False
0099.KL,2014-12-01,85.0,0.667,-0.0562501067052253,-0.0352015295488697,-0.2124999938013562,-0.1669726216653512,-0.0687497604666934,-0.0623165060391245,0.2308770953452719,0.2067075485404061,in_sample,0.2308770953452719,0.2067075485404061,-0.0562501067052253,-0.0352015295488697,True
0099.KL,2014-12-30,60.0,0.667,0.0067111076625343,0.0393401120249471,0.06711381520092,0.0811615429995166,0.1879190020630603,0.1714770978896709,0.3488593832727804,0.3126645740196097,in_sample,0.3488593832727804,0.3126645740196097,0.3488593832727804,0.3126645740196097,False
0099.KL,2015-01-28,85.0,0.722,0.0677966622679202,0.0602460817800427,0.1242936887115644,0.1214705901329968,0.1126574069502497,0.0985306306354574,0.1811286418452884,0.1481754080267521,in_sample,0.1811286418452884,0.1481754080267521,0.1811286418452884,0.1481754080267521,False
0099.KL,2015-03-03,85.0,0.833,-0.0256413650608199,-0.0083345595529269,-0.0256413650608199,-0.0073132910002502,0.0205126316183261,0.0152799456625951,0.1025638487371258,0.1386324507446756,in_sample,0.1025638487371258,0.1386324507446756,-0.0256413650608199,-0.0083345595529269,True
0099.KL,2015-03-31,85.0,0.833,0.0050249674899831,-0.0090291406262341,0.1557791807080952,0.1509561239162431,0.040201206240344,0.0269390835886129,0.0754244800399379,0.137676617860611,in_sample,0.0754244800399379,0.137676617860611,0.0050249674899831,-0.0090291406262341,True
0099.KL,2015-04-28,85.0,0.833,0.0241543667403949,0.0510861540840809,0.0241543667403949,0.0506710626547318,0.0386470952193103,0.09228417264926,0.0338619813054277,0.1062585855048263,in_sample,0.0338619813054277,0.1062585855048263,0.0338619813054277,0.1062585855048263,False
0099.KL,2015-05-28,85.0,0.889,-0.0233878798578198,-0.0153676027638658,0.0235645245298583,0.0354126232185391,-0.0046070642626426,0.0174656639304559,-0.1783310440169917,-0.075292692373622,in_sample,-0.1783310440169917,-0.075292692373622,-0.0233878798578198,-0.0153676027638658,True
0099.KL,2015-06-25,85.0,0.944,-0.0141506218205991,-0.0240934493358599,-0.0330189916074619,-0.024124577542951,0.0,-0.0023007502502114,-0.107785663357464,-0.060348812047733,in_sample,-0.107785663357464,-0.060348812047733,-0.0141506218205991,-0.0240934493358599,True
0099.KL,2015-07-24,85.0,1.0,-0.0141506218205991,-0.0155337344390382,-0.0613206547811707,-0.0391734726434633,-0.1745280416579001,-0.0896295287965914,-0.0600738041592873,-0.0509673373327791,in_sample,-0.0600738041592873,-0.0509673373327791,-0.0141506218205991,-0.0155337344390382,True
0099.KL,2015-09-09,60.0,1.0,0.0054052120745753,-0.0433549256519472,-0.0162160521098139,-0.0234820588210317,0.0648648025622384,0.0005124084314134,0.0756758208343719,0.0345871037123919,in_sample,0.0756758208343719,0.0345871037123919,0.0054052120745753,-0.0433549256519472,True
0099.KL,2015-10-09,85.0,1.0,0.0050762956342986,-0.0017561910595267,0.0710659071490493,0.0709194119047085,0.0558378013520497,0.0678094241931762,0.0255881364743759,0.0542602171703656,in_sample,0.0255881364743759,0.0542602171703656,0.0050762956342986,-0.0017561910595267,True
0099.KL,2015-11-09,85.0,1.0,-0.0144231927704476,0.000154715117075,0.009615461846965,0.0150006123612087,-0.043269261255381,-0.0332639856424321,0.0199173498518081,0.0339437328395889,in_sample,0.0199173498518081,0.0339437328395889,0.0199173498518081,0.0339437328395889,False
0099.KL,2015-12-08,60.0,1.0,-0.0202544319687657,0.0075426641261747,0.0152805216071871,0.030844479229064,0.0152805216071871,0.0222477671505794,0.1675725169994684,0.1564177428351056,in_sample,0.1675725169994684,0.1564177428351056,0.1675725169994684,0.1564177428351056,False
0099.KL,2016-01-08,85.0,1.0,-0.0250002040046937,-0.0074689772503651,-0.0350001332830666,-0.0154539042542937,0.0499997551943676,0.047073870559986,0.2206140486880321,0.1841338324504955,in_sample,0.2206140486880321,0.1841338324504955,-0.0250002040046937,-0.0074689772503651,True
0099.KL,2016-02-09,85.0,1.0,0.0476195509232619,0.0460976921378941,0.1190476856614122,0.1101331441340376,0.0952382728748768,0.0799596947371279,0.1240603735905798,0.1269957855688993,in_sample,0.1240603735905798,0.1269957855688993,0.1240603735905798,0.1269957855688993,False
0099.KL,2016-03-08,85.0,1.0,0.0,-0.0018129813019487,0.0482457771143662,0.0263896901352358,0.061403595913529,0.0434992845574953,0.0175439791576017,0.0538976968143313,in_sample,0.0175439791576017,0.0538976968143313,0.0,-0.0018129813019487,True
0099.KL,2016-04-05,85.0,1.0,-0.0247933324425524,-0.0230006591482546,-0.0495868431601352,-0.0455533104853588,-0.0330578954400901,0.0021558324116269,-0.0538267582085177,-0.0165758725471971,in_sample,-0.0538267582085177,-0.0165758725471971,-0.0247933324425524,-0.0230006591482546,True
0099.KL,2016-05-04,85.0,1.0,0.0,0.0078427589284695,-0.0042735101827963,0.0089143817627559,-0.0085469281806367,0.0102032720381586,-0.0042364518305488,-0.0047915043587554,in_sample,-0.0042364518305488,-0.0047915043587554,-0.0042364518305488,-0.0047915043587554,False
0099.KL,2016-06-01,85.0,1.0,-0.0086959214106276,-0.0279704222319849,-0.0347829418053411,-0.0356805507432447,-0.0130434637075336,-0.0300000920842242,-0.1130436310708967,-0.1461208206362979,in_sample,-0.1130436310708967,-0.1461208206362979,-0.0086959214106276,-0.0279704222319849,True
0099.KL,2016-06-30,60.0,1.0,-0.0264315939721287,-0.0243942105283286,0.0,-0.0004232402669683,0.0176209370368183,0.0149487300923274,-0.0617987652852033,-0.0682313531474104,in_sample,-0.0617987652852033,-0.0682313531474104,-0.0264315939721287,-0.0243942105283286,True
0099.KL,2016-07-28,85.0,1.0,-0.0259738167737028,-0.0240383564556443,-0.0173158161310321,-0.0295558214539896,-0.1168831012532076,-0.1300275382915705,-0.0912151593979559,-0.1005127439293473,in_sample,-0.0912151593979559,-0.1005127439293473,-0.0259738167737028,-0.0240383564556443,True
0099.KL,2016-08-30,60.0,1.0,-0.0137611587468555,-0.0206202026984516,-0.0230656365482564,-0.0081257252912158,-0.004457367630023,0.0107447162495032,-0.0231976761809429,0.0062410939995837,out_of_sample,-0.0231976761809429,0.0062410939995837,-0.0137611587468555,-0.0206202026984516,True
0099.KL,2016-09-30,60.0,1.0,-0.0373830698240158,-0.0451104590610274,-0.0327101491446346,-0.0334120414172454,0.0093460384327845,-0.0027019549841129,0.0141960301211876,0.0276600701457413,out_of_sample,0.0141960301211876,0.0276600701457413,-0.0373830698240158,-0.0451104590610274,True
0099.KL,2016-10-31,85.0,1.0,-0.0046295541513449,0.0084469891608957,-0.0277780082803239,0.0055979454601605,-0.0279094110024299,-0.001720487033655,0.004805083196179,-0.0020531334675,out_of_sample,0.004805083196179,-0.0020531334675,0.004805083196179,-0.0020531334675,False
0099.KL,2016-11-28,60.0,1.0,0.0048074634489165,0.0070731686293233,0.0096150273253128,-0.0005896776274667,0.0336537505546108,0.0326467788023607,0.0624999372328252,0.0224793495885446,out_of_sample,0.0624999372328252,0.0224793495885446,0.0624999372328252,0.0224793495885446,False
0099.KL,2016-12-28,85.0,1.0,-0.00930236941536,-0.0198341251417626,-0.0186046416729632,-0.046151664162263,0.0,-0.0328957880614444,0.1029146452590561,0.0325902271090587,out_of_sample,0.1029146452590561,0.0325902271090587,-0.00930236941536,-0.0198341251417626,True
0099.KL,2017-01-25,85.0,1.0,0.0093022722576032,0.0086609415489389,0.0232559721172782,0.0076318454111496,0.0279070110883232,0.0220220207423549,0.116994553044686,0.074166173707757,out_of_sample,0.116994553044686,0.074166173707757,0.116994553044686,0.074166173707757,False
0099.KL,2017-02-27,85.0,1.0,0.0045245772286419,-0.0152647890678467,0.0136153204799385,-0.0029624428811951,0.0729712253750622,0.0427971910017439,0.0638394604496712,0.0182802308279166,out_of_sample,0.0638394604496712,0.0182802308279166,0.0045245772286419,-0.0152647890678467,True
0099.KL,2017-03-27,85.0,1.0,0.0085103743972758,0.0082008875480183,0.0127660901468245,0.0158778880737383,0.0127660901468245,0.0064048202153887,0.0042919214869334,-0.0154794192193317,out_of_sample,0.0042919214869334,-0.0154794192193317,0.0042919214869334,-0.0154794192193317,False
0099.KL,2017-04-24,85.0,1.0,0.0084032736321957,-0.0043639717489718,0.0,-0.0059850286002034,-0.021008618987519,-0.029527716121159,-0.0931220323031545,-0.0948930440995654,out_of_sample,-0.0931220323031545,-0.0948930440995654,0.0084032736321957,-0.0043639717489718,True
0099.KL,2017-05-24,85.0,1.0,0.0085836921310897,0.0130444373389093,-0.0044022396798629,-0.0126235012442538,0.0129125433800258,0.0081469342870728,-0.1082907603432374,-0.1112325624272299,out_of_sample,-0.1082907603432374,-0.1112325624272299,-0.1082907603432374,-0.1112325624272299,False
