ticker,date,resonance,red_ratio,ret_5d,exc_5d,ret_10d,exc_10d,ret_20d,exc_20d,ret_60d,exc_60d
5681.KL,2007-05-15,100.0,1.0,0.013513635775291855,-0.0023915975416970436,-0.006756197704915312,-0.004453266539205969,0.04729739688148782,0.036540409487258785,0.14725896014472295,0.1888383165953923
5681.KL,2007-06-12,100.0,1.0,0.019355255816215333,0.0074411577614288404,0.02580619496653136,0.021094943598199523,0.02580619496653136,0.017816958414269113,0.1350409878751242,0.1810874565629459
5681.KL,2007-07-10,85.0,1.0,0.006289739585547682,0.001892911767133798,0.13836503444850146,0.12324957032139339,0.067889009037986,0.12718387883587856,0.11935326220645637,0.12262716238089466
5681.KL,2007-08-07,85.0,1.0,0.02409628746426784,0.025483774814941906,-0.030120486525112455,0.015340067211400243,0.03614398601467972,0.030098045839190624,0.07228924397713654,-0.01997279848864353
5681.KL,2007-09-05,85.0,1.0,-0.005813687632045261,0.0034241848329664704,-0.01162743664300081,-0.011034169286991635,0.01162823456883566,-0.04155637813752522,0.0,-0.07631376319133443
5681.KL,2007-10-03,85.0,1.0,0.03448280883314703,0.027189184251341647,0.03448280883314703,0.027635508532454223,0.022988842589028113,-0.007882634592531357,0.008575940417764105,-0.04169626559938022
5681.KL,2007-11-01,85.0,1.0,0.011235671168249972,0.01613932583633737,-0.039326213217025785,-0.02334504785253999,-0.03370849625273997,-0.025065011186810038,-0.07107789729253777,-0.05978745916359296
5681.KL,2007-11-30,60.0,1.0,0.01162823456883566,-0.014900462414577653,-0.009184617389345062,-0.013787441911411458,0.020303898033425805,-0.007398770425145695,-0.03867301005429513,0.02071220812876229
5681.KL,2008-01-02,85.0,1.0,-0.005780411846523559,-0.044772372711378794,0.0,-0.017434181913905666,-0.05780327626052928,-0.028249300358123675,-0.06936367885122319,0.06717790559872283
5681.KL,2008-01-31,60.0,1.0,0.03680964790896479,0.01938993175518755,0.04294449345496232,0.019804360503679286,0.0,0.05686702348376094,0.012269435699559184,0.09365469652743463
5681.KL,2008-03-04,60.0,1.0,-0.042944876543615784,0.038849905020740705,-0.042944876543615784,0.05903226079695667,-0.012269627243885917,0.0443276802641972,-0.012269627243885917,0.01658841402008182
5681.KL,2008-04-02,60.0,1.0,-0.006211634620344575,0.003395943280778746,0.006210729643085999,-0.00507470572887514,0.024843888190835495,-0.007592654499110951,-0.0745345734279802,-0.03491856537379168
5681.KL,2008-04-30,60.0,1.0,0.006060865238325608,0.005678018489475578,0.0,-0.011165314351612166,-0.024241631800812624,-0.021303802812751793,-0.09090906797300957,0.017001161999236403
5681.KL,2008-05-30,60.0,1.0,-0.02484505173302498,-0.0032714839690775044,-0.06211259701194605,-0.02547753636277228,-0.0745345734279802,-0.007486584900160076,-0.13667160482590757,0.0126113695840947
5681.KL,2008-07-23,60.0,1.0,0.013245393242319325,-0.004772621880167138,-0.010286151055336257,-0.005178184489494031,-0.10718120740610049,-0.04908090000460574,-0.08641799089124635,0.11910947216952461
5681.KL,2008-10-03,60.0,0.833,-0.051095093189336804,0.030236667849894983,-0.036496588591655055,0.07314246953750192,-0.02189786592900622,0.0935246138704704,0.08498158950171275,0.20531209543914808
5681.KL,2008-11-03,60.0,0.778,0.0,-0.0054372766789163585,-0.007462705977975381,0.009538437561704138,0.037313009680137066,0.09393166125343733,0.12446813198850704,0.14954178340910906
5681.KL,2008-12-01,60.0,0.778,-0.02877677843681692,-0.013147899354165049,0.003451018286814822,-0.004056961360507483,0.06937084075101674,0.015235563742566072,0.0986685316637197,0.08712959726505698
5681.KL,2009-01-02,85.0,0.833,0.013698932991015766,-0.013929787409464822,0.013698932991015766,0.01133972038521791,0.013698932991015766,0.03333308237851451,0.047945830001170364,0.03380160997651216
5681.KL,2009-02-04,85.0,0.833,0.013513081251642411,-0.02416944557601708,0.0,-0.014724035537664548,0.013513081251642411,0.03470379446847571,0.06756752112620945,-0.08361860958105294
5681.KL,2009-03-06,85.0,0.833,-0.013332912521419327,0.0038770790894645524,-0.013332912521419327,-0.01170167178280157,0.02000073815974157,-0.03684953418072512,0.06666749698769525,-0.170544505849072
5681.KL,2009-04-03,85.0,0.833,0.0,-0.037893732976628236,0.013071409474679774,-0.051051337262768115,0.03267938673919213,-0.08016388343859249,0.08496681467271072,-0.10117220720899245
5681.KL,2009-05-04,85.0,0.833,-0.012658318749137143,-0.028648664000257673,0.012658628282837148,0.010033178044546398,0.012658628282837148,-0.03929514860311456,0.06962007214611465,-0.07608618775495546
5681.KL,2009-06-01,85.0,0.833,0.018749454771112672,0.008342667947164095,0.018749454771112672,-0.008911115737997966,0.03749945973815927,0.02427670936469406,0.1272576908068801,0.021126652735613982
5681.KL,2009-06-29,85.0,0.833,-0.012048221877769771,-0.002743854979675886,-0.006024435016979912,0.005296887881949597,0.01807224443171962,-0.05683674803090577,0.07774114975130253,-0.054453319028258784
5681.KL,2009-07-27,85.0,0.833,0.02485228840544873,0.011985098699453856,0.054917355242753096,0.02761786904576624,0.06722681877442938,0.05160984612183883,0.10784755068403462,0.018270178072611776
5681.KL,2009-08-24,85.0,0.833,-0.008074311913371046,-0.005341243973933429,0.0011532871938915168,-0.022329208428896852,-0.008074311913371046,-0.045171323145182685,0.0242210918689294,-0.06276137288524097
