symbol,close,tier,w_score,m_score,resonance,red_ratio,red_streak,sweet_spot,vwap_score,base_trend,dv_daily%,dv_weekly%,dv_monthly%,ad_w_up,ad_m_up,vol_ratio,rel_20d%,turnover_20d,risks,scan_time
5026.KL,1.87,Tier 1,100.0,100.0,85.0,0.6111111111111112,11,True,9.1,9.1,2.26,7.71,18.22,1,1,0.4,0.0,284771.0,,2026-07-24 22:58:21
